id,age,job,marital,education,credit_default,housing,loan
16593,40,admin.,divorced,high.school,False,False,False
16594,39,admin.,married,basic.6y,,False,False
16595,31,blue-collar,single,basic.6y,False,False,False
16596,36,services,married,high.school,False,False,False
16597,24,technician,married,high.school,,False,False
16598,48,services,married,basic.9y,False,False,False
16599,34,technician,single,professional.course,False,True,False
16600,25,services,married,high.school,False,False,False
16601,29,technician,single,university.degree,False,True,True
16602,39,services,married,high.school,,True,False
16603,29,technician,single,university.degree,False,False,False
16604,30,management,married,university.degree,False,True,False
16605,31,technician,single,professional.course,False,False,False
16606,33,entrepreneur,married,basic.9y,False,True,True
16607,55,unknown,married,unknown,,True,False
16608,29,technician,single,university.degree,False,True,False
16609,33,blue-collar,married,basic.9y,,False,False
16610,58,retired,married,basic.4y,,False,False
16611,23,admin.,single,professional.course,False,True,False
16612,57,technician,married,basic.4y,,False,False
16613,29,blue-collar,married,basic.9y,False,False,False
16614,27,services,single,university.degree,False,,
16615,43,management,married,unknown,False,True,False
16616,50,self-employed,divorced,university.degree,,True,False
16617,39,blue-collar,single,university.degree,False,False,False
16618,40,entrepreneur,married,basic.4y,,True,False
16619,32,services,single,basic.9y,False,False,False
16620,26,admin.,single,university.degree,False,False,False
16621,48,technician,divorced,professional.course,False,True,False
16622,23,admin.,single,professional.course,False,True,False
16623,39,blue-collar,married,unknown,,True,False
16624,56,management,divorced,high.school,False,False,True
16625,31,blue-collar,married,high.school,False,False,False
16626,32,services,single,basic.9y,False,False,False
16627,30,blue-collar,married,basic.6y,False,True,False
16628,31,admin.,single,university.degree,False,True,False
16629,30,management,married,university.degree,False,True,False
16630,32,technician,single,high.school,False,False,False
16631,53,admin.,married,university.degree,,False,True
16632,37,blue-collar,married,basic.9y,False,True,False
16633,35,entrepreneur,married,university.degree,False,True,False
16634,38,technician,single,professional.course,False,,
16635,33,admin.,single,university.degree,False,False,False
16636,21,blue-collar,married,basic.9y,False,True,False
16637,36,blue-collar,married,basic.9y,False,False,False
16638,53,services,married,professional.course,False,True,False
16639,29,technician,single,university.degree,False,False,True
16640,29,technician,single,university.degree,False,False,True
16641,46,admin.,divorced,high.school,False,False,True
16642,23,admin.,single,professional.course,False,False,False
16643,38,blue-collar,married,basic.6y,False,False,False
16644,34,blue-collar,single,basic.4y,False,False,False
16645,42,technician,single,high.school,False,False,False
16646,30,management,married,university.degree,False,True,True
16647,38,blue-collar,married,basic.6y,False,False,False
16648,25,blue-collar,married,basic.9y,False,True,False
16649,31,technician,married,basic.9y,False,True,False
16650,53,blue-collar,married,basic.6y,False,True,False
16651,42,unknown,married,university.degree,False,False,True
16652,23,admin.,single,professional.course,False,False,True
16653,42,self-employed,married,university.degree,False,False,False
16654,56,blue-collar,married,basic.9y,,True,False
16655,42,self-employed,married,university.degree,False,False,False
16656,49,self-employed,divorced,university.degree,False,True,False
16657,51,admin.,married,basic.9y,,True,False
16658,30,technician,divorced,professional.course,False,False,False
16659,30,technician,divorced,professional.course,False,False,True
16660,28,admin.,married,university.degree,False,True,False
16661,33,technician,married,university.degree,False,True,False
16662,26,admin.,single,university.degree,False,True,False
16663,54,housemaid,unknown,basic.4y,False,True,False
16664,55,management,married,basic.9y,False,True,False
16665,25,services,single,basic.9y,False,False,False
16666,35,admin.,married,professional.course,False,True,False
16667,29,admin.,married,high.school,False,False,False
16668,36,entrepreneur,married,university.degree,False,False,False
16669,28,admin.,single,high.school,False,False,True
16670,32,services,divorced,basic.9y,,False,False
16671,28,admin.,single,university.degree,False,True,False
16672,34,services,married,high.school,False,False,False
16673,57,blue-collar,married,basic.6y,,True,False
16674,50,management,married,university.degree,False,True,False
16675,38,blue-collar,married,basic.6y,False,False,False
16676,56,retired,married,professional.course,False,True,False
16677,38,blue-collar,married,basic.9y,False,True,False
16678,22,admin.,single,high.school,False,True,False
16679,39,technician,married,professional.course,False,,
16680,44,services,married,unknown,False,True,True
16681,30,blue-collar,married,basic.6y,False,True,True
16682,26,blue-collar,married,basic.6y,False,False,False
16683,49,admin.,married,high.school,False,False,False
16684,39,services,married,unknown,,True,True
16685,35,services,married,basic.9y,False,True,True
16686,27,blue-collar,single,basic.9y,,True,False
16687,48,technician,divorced,professional.course,False,False,False
16688,37,admin.,married,high.school,False,True,True
16689,59,services,married,high.school,,True,False
16690,32,blue-collar,married,basic.6y,False,True,False
16691,24,services,single,high.school,False,False,False
16692,28,admin.,married,high.school,False,False,False
16693,32,blue-collar,married,basic.6y,False,True,False
16694,35,management,single,unknown,False,True,True
16695,39,housemaid,single,basic.4y,,False,False
16696,23,services,single,high.school,False,,
16697,52,housemaid,married,high.school,,True,False
16698,38,entrepreneur,married,university.degree,False,True,False
16699,30,admin.,divorced,basic.6y,False,False,False
16700,60,blue-collar,married,basic.4y,,True,False
16701,44,blue-collar,divorced,basic.9y,False,False,False
16702,50,admin.,married,university.degree,,True,False
16703,26,services,single,high.school,False,True,False
16704,31,blue-collar,married,basic.9y,,False,False
16705,47,self-employed,married,basic.9y,False,True,False
16706,43,admin.,married,university.degree,False,True,False
16707,60,self-employed,married,university.degree,False,True,False
16708,27,technician,married,professional.course,False,False,False
16709,50,admin.,single,university.degree,False,,
16710,26,blue-collar,single,basic.4y,False,False,False
16711,40,entrepreneur,married,university.degree,False,False,False
16712,36,services,divorced,high.school,False,False,False
16713,48,services,married,basic.9y,False,True,False
16714,31,blue-collar,married,basic.4y,,False,False
16715,34,management,married,university.degree,False,False,False
16716,31,blue-collar,married,basic.4y,,True,False
16717,40,admin.,divorced,university.degree,False,False,False
16718,27,blue-collar,single,basic.9y,,True,True
16719,26,blue-collar,single,professional.course,False,True,False
16720,32,technician,married,professional.course,False,False,False
16721,58,technician,married,unknown,,False,False
16722,41,blue-collar,married,basic.6y,False,True,False
16723,29,self-employed,married,professional.course,,True,True
16724,24,admin.,married,university.degree,False,True,True
16725,48,technician,divorced,professional.course,False,True,True
16726,27,admin.,married,high.school,False,True,False
16727,26,blue-collar,married,basic.6y,False,False,False
16728,32,services,married,basic.9y,False,True,False
16729,40,admin.,divorced,university.degree,False,False,False
16730,29,services,single,basic.6y,False,True,False
16731,40,blue-collar,divorced,basic.9y,False,False,False
16732,29,technician,single,high.school,False,False,False
16733,44,admin.,married,high.school,False,False,False
16734,56,retired,married,basic.4y,False,False,False
16735,31,blue-collar,single,basic.9y,,False,True
16736,58,blue-collar,married,basic.4y,False,False,True
16737,52,services,married,high.school,,True,False
16738,42,entrepreneur,married,university.degree,False,,
16739,47,technician,divorced,high.school,False,False,False
16740,41,technician,single,university.degree,False,False,False
16741,42,admin.,married,high.school,False,False,True
16742,58,blue-collar,married,basic.4y,False,True,False
16743,52,retired,married,basic.4y,,,
16744,41,blue-collar,married,high.school,False,True,True
16745,49,services,married,high.school,False,False,False
16746,32,technician,married,university.degree,False,True,False
16747,41,entrepreneur,single,high.school,False,True,True
16748,44,entrepreneur,married,university.degree,,False,True
16749,27,services,single,high.school,False,True,False
16750,51,technician,married,high.school,False,False,False
16751,27,services,single,high.school,False,True,False
16752,27,services,single,high.school,False,True,False
16753,43,housemaid,divorced,basic.6y,,False,True
16754,56,blue-collar,married,basic.4y,False,True,False
16755,29,blue-collar,single,basic.6y,False,True,False
16756,38,blue-collar,married,basic.6y,False,,
16757,27,services,single,university.degree,False,False,True
16758,47,technician,divorced,high.school,False,False,False
16759,39,services,divorced,high.school,False,False,True
16760,39,services,divorced,high.school,False,False,True
16761,26,admin.,married,high.school,False,False,False
