campaign_id,client_id,number_contracts,duration,pdays,previous_campaign_contracts,previous_outcome,campaign_outcome,last_contact_date
21363,21363,5,96,999,0,,False,2024-08-04
21364,21364,3,43,999,0,,False,2024-08-23
21365,21365,3,127,999,0,,False,2024-08-24
21366,21366,4,729,999,0,,False,2024-08-11
21367,21367,5,285,999,0,,False,2024-08-24
21368,21368,3,393,999,0,,False,2024-08-12
21369,21369,7,153,999,0,,False,2024-08-16
21370,21370,5,189,999,0,,False,2024-08-28
21371,21371,4,129,999,0,,False,2024-08-28
21372,21372,7,195,999,0,,False,2024-08-11
21373,21373,5,199,999,0,,False,2024-08-04
21374,21374,6,298,999,0,,False,2024-08-05
21375,21375,3,43,999,0,,False,2024-08-21
21376,21376,3,273,999,0,,False,2024-08-26
21377,21377,2,37,999,0,,False,2024-08-16
21378,21378,6,693,999,0,,False,2024-08-16
21379,21379,2,575,999,0,,False,2024-08-04
21380,21380,6,99,999,0,,False,2024-08-23
21381,21381,9,247,999,0,,False,2024-08-23
21382,21382,2,139,999,0,,False,2024-08-04
21383,21383,4,97,999,0,,False,2024-08-16
21384,21384,5,151,999,0,,False,2024-08-23
21385,21385,4,192,999,0,,False,2024-08-22
21386,21386,9,120,999,0,,False,2024-08-17
21387,21387,5,607,999,0,,False,2024-08-26
21388,21388,2,141,999,0,,False,2024-08-11
21389,21389,6,116,999,0,,False,2024-08-24
21390,21390,1,102,999,0,,False,2024-08-26
21391,21391,1,58,999,0,,False,2024-08-27
21392,21392,1,208,999,0,,False,2024-08-24
21393,21393,1,203,999,0,,False,2024-08-14
21394,21394,1,173,999,0,,False,2024-08-14
21395,21395,1,122,999,0,,False,2024-08-19
21396,21396,1,286,999,0,,False,2024-08-11
21397,21397,10,645,999,0,,True,2024-08-25
21398,21398,5,177,999,0,,False,2024-08-17
21399,21399,1,158,999,0,,False,2024-08-30
21400,21400,1,83,999,0,,False,2024-08-14
21401,21401,2,125,999,0,,False,2024-08-08
21402,21402,1,112,999,0,,False,2024-08-03
21403,21403,1,64,999,0,,False,2024-08-04
21404,21404,1,74,999,0,,False,2024-08-19
21405,21405,1,54,999,0,,False,2024-08-22
21406,21406,1,255,999,0,,False,2024-08-13
21407,21407,12,133,999,0,,False,2024-08-16
21408,21408,1,245,999,0,,False,2024-08-11
21409,21409,1,134,999,0,,False,2024-08-23
21410,21410,5,56,999,0,,False,2024-08-17
21411,21411,1,787,999,0,,False,2024-08-16
21412,21412,1,269,999,0,,False,2024-08-31
21413,21413,1,87,999,0,,False,2024-08-20
21414,21414,1,124,999,0,,False,2024-08-21
21415,21415,1,78,999,0,,False,2024-08-24
21416,21416,1,162,999,0,,False,2024-08-14
21417,21417,1,118,999,0,,False,2024-08-18
21418,21418,9,432,999,0,,False,2024-08-07
21419,21419,1,331,999,0,,False,2024-08-22
21420,21420,1,87,999,0,,False,2024-08-03
21421,21421,1,70,999,0,,False,2024-08-11
21422,21422,1,222,999,0,,False,2024-08-29
21423,21423,1,213,999,0,,False,2024-08-16
21424,21424,1,166,999,0,,False,2024-08-01
21425,21425,4,103,999,0,,False,2024-08-24
21426,21426,2,55,999,0,,False,2024-08-05
21427,21427,1,173,999,0,,False,2024-08-05
21428,21428,1,215,999,0,,False,2024-08-30
21429,21429,1,104,999,0,,False,2024-08-28
21430,21430,4,361,999,0,,False,2024-08-07
21431,21431,4,223,999,0,,False,2024-08-29
21432,21432,2,235,999,0,,False,2024-08-30
21433,21433,1,96,999,0,,False,2024-08-12
21434,21434,1,210,999,0,,False,2024-08-03
21435,21435,1,276,999,0,,False,2024-08-04
21436,21436,1,671,999,0,,False,2024-08-05
21437,21437,1,156,999,0,,False,2024-08-14
21438,21438,1,83,999,0,,False,2024-08-24
21439,21439,1,189,999,0,,False,2024-08-16
21440,21440,1,144,999,0,,False,2024-08-06
21441,21441,7,151,999,0,,False,2024-08-16
21442,21442,1,51,999,0,,False,2024-08-11
21443,21443,3,161,999,0,,False,2024-08-22
21444,21444,1,91,999,0,,False,2024-08-25
21445,21445,2,344,999,0,,False,2024-08-28
21446,21446,1,284,999,0,,False,2024-08-27
21447,21447,1,75,999,0,,False,2024-08-09
21448,21448,1,298,999,0,,False,2024-08-28
21449,21449,1,141,999,0,,False,2024-08-27
21450,21450,6,134,999,0,,False,2024-08-16
21451,21451,1,295,999,0,,False,2024-08-02
21452,21452,2,198,999,0,,False,2024-08-01
21453,21453,1,199,999,0,,False,2024-08-10
21454,21454,2,92,999,0,,False,2024-08-08
21455,21455,2,504,999,0,,False,2024-08-03
21456,21456,1,113,999,0,,False,2024-08-26
21457,21457,1,189,999,0,,False,2024-08-10
21458,21458,2,121,999,0,,False,2024-08-14
21459,21459,1,264,999,0,,False,2024-08-27
21460,21460,4,1293,999,0,,True,2024-08-15
21461,21461,2,359,999,0,,False,2024-08-05
21462,21462,1,150,999,0,,False,2024-08-08
21463,21463,1,74,999,0,,False,2024-08-08
21464,21464,2,227,999,0,,False,2024-08-20
21465,21465,8,129,999,0,,False,2024-08-25
21466,21466,10,125,999,0,,False,2024-08-23
21467,21467,4,323,999,0,,False,2024-08-09
21468,21468,3,234,999,0,,False,2024-08-01
21469,21469,1,101,999,0,,False,2024-08-27
21470,21470,1,193,999,0,,False,2024-08-06
21471,21471,6,128,999,0,,False,2024-08-11
21472,21472,1,260,999,0,,False,2024-08-15
21473,21473,2,133,999,0,,False,2024-08-03
21474,21474,1,242,999,0,,False,2024-08-10
21475,21475,1,501,999,0,,False,2024-08-13
21476,21476,1,109,999,0,,False,2024-08-22
21477,21477,1,339,999,0,,False,2024-08-03
21478,21478,1,149,999,0,,False,2024-08-21
21479,21479,1,76,999,0,,False,2024-08-12
21480,21480,1,256,999,0,,False,2024-08-21
21481,21481,1,332,999,0,,False,2024-08-18
21482,21482,2,111,999,0,,False,2024-08-23
21483,21483,1,290,999,0,,False,2024-08-06
21484,21484,1,58,999,0,,False,2024-08-30
21485,21485,3,80,999,0,,False,2024-08-09
21486,21486,2,186,999,0,,False,2024-08-11
21487,21487,4,195,999,0,,False,2024-08-19
21488,21488,3,119,999,0,,False,2024-08-25
21489,21489,2,115,999,0,,False,2024-08-21
21490,21490,8,145,999,0,,False,2024-08-31
21491,21491,5,145,999,0,,False,2024-08-17
21492,21492,3,126,999,0,,False,2024-08-10
21493,21493,1,100,999,0,,False,2024-08-10
21494,21494,2,204,999,0,,False,2024-08-30
21495,21495,1,178,999,0,,False,2024-08-13
21496,21496,1,202,999,0,,False,2024-08-02
21497,21497,1,41,999,0,,False,2024-08-19
21498,21498,1,125,999,0,,False,2024-08-14
21499,21499,2,225,999,0,,False,2024-08-01
21500,21500,2,160,999,0,,False,2024-08-12
21501,21501,1,139,999,0,,False,2024-08-20
21502,21502,1,118,999,0,,False,2024-08-24
21503,21503,3,97,999,0,,False,2024-08-03
21504,21504,3,127,999,0,,False,2024-08-23
21505,21505,3,391,999,0,,False,2024-08-24
21506,21506,1,143,999,0,,False,2024-08-06
21507,21507,1,166,999,0,,False,2024-08-14
21508,21508,1,130,999,0,,False,2024-08-17
21509,21509,1,398,999,0,,False,2024-08-20
21510,21510,1,276,999,0,,False,2024-08-30
21511,21511,2,159,999,0,,False,2024-08-05
21512,21512,1,452,999,0,,False,2024-08-07
21513,21513,1,73,999,0,,False,2024-08-17
21514,21514,2,129,999,0,,False,2024-08-23
21515,21515,1,195,999,0,,False,2024-08-01
21516,21516,1,167,999,0,,False,2024-08-03
21517,21517,1,306,999,0,,False,2024-08-15
21518,21518,4,117,999,0,,False,2024-08-26
21519,21519,1,194,999,0,,False,2024-08-25
21520,21520,2,133,999,0,,False,2024-08-23
21521,21521,2,156,999,0,,False,2024-08-29
21522,21522,1,679,999,0,,False,2024-08-22
21523,21523,3,175,999,0,,False,2024-08-09
21524,21524,1,190,999,0,,False,2024-08-15
21525,21525,3,109,999,0,,False,2024-08-11
21526,21526,1,409,999,0,,False,2024-08-08
21527,21527,2,176,999,0,,False,2024-08-16
21528,21528,1,122,999,0,,False,2024-08-04
21529,21529,1,406,999,0,,False,2024-08-12
21530,21530,4,598,999,0,,False,2024-08-27
21531,21531,2,92,999,0,,False,2024-08-09
21532,21532,3,113,999,0,,False,2024-08-17
21533,21533,2,222,999,0,,False,2024-08-05
21534,21534,13,183,999,0,,False,2024-08-04
21535,21535,2,90,999,0,,False,2024-08-19
21536,21536,2,188,999,0,,False,2024-08-30
21537,21537,6,275,999,0,,False,2024-08-04
21538,21538,2,96,999,0,,False,2024-08-29
21539,21539,17,21,999,0,,False,2024-08-15
21540,21540,2,163,999,0,,False,2024-08-24
21541,21541,13,28,999,0,,False,2024-08-18
21542,21542,3,950,999,0,,True,2024-08-26
21543,21543,7,56,999,0,,False,2024-08-19
21544,21544,4,679,999,0,,False,2024-08-17
21545,21545,4,99,999,0,,False,2024-08-01
21546,21546,2,129,999,0,,False,2024-08-05
21547,21547,3,120,999,0,,False,2024-08-08
21548,21548,2,35,999,0,,False,2024-08-02
21549,21549,2,687,999,0,,True,2024-08-25
21550,21550,1,74,999,0,,False,2024-08-04
21551,21551,1,94,999,0,,False,2024-08-13
21552,21552,1,224,999,0,,False,2024-08-17
21553,21553,3,158,999,0,,False,2024-08-29
21554,21554,1,292,999,0,,False,2024-08-22
21555,21555,2,208,999,0,,False,2024-08-30
21556,21556,1,121,999,0,,False,2024-08-10
21557,21557,1,163,999,0,,False,2024-08-12
21558,21558,2,155,999,0,,False,2024-08-28
21559,21559,3,73,999,0,,False,2024-08-13
21560,21560,1,469,999,0,,False,2024-08-07
21561,21561,1,115,999,0,,False,2024-08-02
21562,21562,1,146,999,0,,False,2024-08-06
21563,21563,2,1241,999,0,,False,2024-08-14
21564,21564,1,299,999,0,,False,2024-08-26
21565,21565,2,128,999,0,,False,2024-08-02
21566,21566,1,209,999,0,,False,2024-08-30
21567,21567,1,166,999,0,,False,2024-08-21
21568,21568,3,131,999,0,,False,2024-08-22
21569,21569,1,587,999,0,,False,2024-08-26
21570,21570,1,58,999,0,,False,2024-08-23
21571,21571,2,191,999,0,,False,2024-08-27
21572,21572,2,274,999,0,,False,2024-08-29
21573,21573,1,126,999,0,,False,2024-08-10
21574,21574,1,171,999,0,,False,2024-08-31
21575,21575,3,80,999,0,,False,2024-08-31
21576,21576,2,95,999,0,,False,2024-08-06
21577,21577,2,128,999,0,,False,2024-08-27
21578,21578,2,220,999,0,,False,2024-08-20
21579,21579,1,168,999,0,,False,2024-08-01
21580,21580,1,360,999,0,,False,2024-08-19
21581,21581,1,66,999,0,,False,2024-08-18
21582,21582,1,133,999,0,,False,2024-08-10
21583,21583,10,12,999,0,,False,2024-08-04
21584,21584,4,120,999,0,,False,2024-08-14
21585,21585,1,69,999,0,,False,2024-08-27
21586,21586,1,119,999,0,,False,2024-08-04
21587,21587,1,258,999,0,,False,2024-08-19
21588,21588,1,195,999,0,,False,2024-08-07
21589,21589,1,696,999,0,,False,2024-08-18
21590,21590,1,434,999,0,,False,2024-08-31
21591,21591,1,105,999,0,,False,2024-08-14
21592,21592,1,172,999,0,,False,2024-08-08
21593,21593,5,387,999,0,,False,2024-08-30
21594,21594,1,377,999,0,,False,2024-08-31
21595,21595,4,243,999,0,,False,2024-08-06
21596,21596,1,60,999,0,,False,2024-08-25
21597,21597,1,91,999,0,,False,2024-08-08
21598,21598,1,103,999,0,,False,2024-08-22
21599,21599,1,281,999,0,,False,2024-08-20
21600,21600,2,110,999,0,,False,2024-08-16
21601,21601,1,100,999,0,,False,2024-08-24
21602,21602,1,111,999,0,,False,2024-08-20
21603,21603,2,144,999,0,,False,2024-08-02
21604,21604,1,205,999,0,,False,2024-08-09
21605,21605,7,528,999,0,,False,2024-08-13
21606,21606,2,292,999,0,,False,2024-08-08
21607,21607,1,116,999,0,,False,2024-08-09
21608,21608,3,120,999,0,,False,2024-08-26
21609,21609,1,102,999,0,,False,2024-08-18
21610,21610,1,92,999,0,,False,2024-08-26
21611,21611,1,108,999,0,,False,2024-08-03
21612,21612,1,124,999,0,,False,2024-08-30
21613,21613,1,142,999,0,,False,2024-08-25
21614,21614,1,79,999,0,,False,2024-08-23
21615,21615,1,41,999,0,,False,2024-08-09
21616,21616,1,153,999,0,,False,2024-08-11
21617,21617,2,551,999,0,,False,2024-08-18
21618,21618,2,98,999,0,,False,2024-08-04
21619,21619,1,97,999,0,,False,2024-08-17
21620,21620,3,181,999,0,,False,2024-08-22
21621,21621,1,386,999,0,,False,2024-08-29
21622,21622,5,135,999,0,,False,2024-08-09
21623,21623,2,349,999,0,,False,2024-08-09
21624,21624,1,358,999,0,,False,2024-08-05
21625,21625,1,154,999,0,,False,2024-08-31
21626,21626,1,153,999,0,,False,2024-08-18
21627,21627,1,197,999,0,,False,2024-08-05
21628,21628,1,245,999,0,,False,2024-08-09
21629,21629,1,168,999,0,,False,2024-08-05
21630,21630,1,111,999,0,,False,2024-08-13
21631,21631,1,288,999,0,,False,2024-08-08
21632,21632,3,69,999,0,,False,2024-08-23
21633,21633,1,438,999,0,,False,2024-08-09
21634,21634,11,28,999,0,,False,2024-08-15
21635,21635,2,280,999,0,,False,2024-08-06
21636,21636,13,15,999,0,,False,2024-08-04
21637,21637,1,824,999,0,,False,2024-08-04
21638,21638,4,451,999,0,,False,2024-08-13
21639,21639,2,194,999,0,,False,2024-08-23
21640,21640,2,385,999,0,,False,2024-08-18
21641,21641,1,99,999,0,,False,2024-08-24
21642,21642,2,471,999,0,,False,2024-08-15
21643,21643,2,486,999,0,,False,2024-08-23
21644,21644,1,156,999,0,,False,2024-08-20
21645,21645,2,53,999,0,,False,2024-08-12
21646,21646,2,933,999,0,,True,2024-08-26
21647,21647,2,139,999,0,,False,2024-08-06
21648,21648,1,40,999,0,,False,2024-08-30
21649,21649,1,328,999,0,,False,2024-08-11
21650,21650,12,19,999,0,,False,2024-08-07
21651,21651,3,144,999,0,,False,2024-08-21
21652,21652,1,42,999,0,,False,2024-08-09
21653,21653,3,1059,999,0,,False,2024-08-21
21654,21654,3,117,999,0,,False,2024-08-12
21655,21655,3,149,999,0,,False,2024-08-03
21656,21656,2,1032,999,0,,True,2024-08-02
21657,21657,3,231,999,0,,False,2024-08-28
21658,21658,3,80,999,0,,False,2024-08-30
21659,21659,3,141,999,0,,False,2024-08-10
21660,21660,1,474,999,0,,False,2024-08-21
21661,21661,6,153,999,0,,False,2024-08-12
21662,21662,1,98,999,0,,False,2024-08-09
21663,21663,3,405,999,0,,False,2024-08-27
21664,21664,1,202,999,0,,False,2024-08-29
21665,21665,3,294,999,0,,False,2024-08-01
21666,21666,1,178,999,0,,False,2024-08-03
21667,21667,1,130,999,0,,False,2024-08-15
21668,21668,1,264,999,0,,False,2024-08-06
21669,21669,4,729,999,0,,False,2024-08-26
21670,21670,12,18,999,0,,False,2024-08-01
21671,21671,1,285,999,0,,False,2024-08-24
21672,21672,1,367,999,0,,False,2024-08-26
21673,21673,5,86,999,0,,False,2024-08-02
21674,21674,3,155,999,0,,False,2024-08-05
21675,21675,1,88,999,0,,False,2024-08-13
21676,21676,1,220,999,0,,False,2024-08-12
21677,21677,1,174,999,0,,False,2024-08-07
21678,21678,1,134,999,0,,False,2024-08-21
21679,21679,1,88,999,0,,False,2024-08-30
21680,21680,2,199,999,0,,False,2024-08-16
21681,21681,4,178,999,0,,False,2024-08-23
21682,21682,1,373,999,0,,False,2024-08-26
21683,21683,2,211,999,0,,False,2024-08-17
21684,21684,1,173,999,0,,False,2024-08-05
21685,21685,1,68,999,0,,False,2024-08-13
21686,21686,1,44,999,0,,False,2024-08-22
21687,21687,3,285,999,0,,False,2024-08-07
21688,21688,3,302,999,0,,False,2024-08-21
21689,21689,6,171,999,0,,False,2024-08-02
21690,21690,5,158,999,0,,False,2024-08-15
21691,21691,3,271,999,0,,False,2024-08-31
21692,21692,2,59,999,0,,False,2024-08-06
21693,21693,5,61,999,0,,False,2024-08-31
21694,21694,4,61,999,0,,False,2024-08-15
21695,21695,2,105,999,0,,False,2024-08-27
21696,21696,3,118,999,0,,False,2024-08-19
21697,21697,3,392,999,0,,False,2024-08-18
21698,21698,3,313,999,0,,False,2024-08-03
21699,21699,3,82,999,0,,False,2024-08-01
21700,21700,3,109,999,0,,False,2024-08-17
21701,21701,3,78,999,0,,False,2024-08-10
21702,21702,3,121,999,0,,False,2024-08-31
21703,21703,7,97,999,0,,False,2024-08-20
21704,21704,5,37,999,0,,False,2024-08-15
21705,21705,8,221,999,0,,False,2024-08-07
21706,21706,5,105,999,0,,False,2024-08-25
21707,21707,3,329,999,0,,False,2024-08-03
21708,21708,11,268,999,0,,False,2024-08-21
21709,21709,3,160,999,0,,False,2024-08-24
21710,21710,3,332,999,0,,False,2024-08-01
21711,21711,5,205,999,0,,False,2024-08-04
21712,21712,3,398,999,0,,False,2024-08-13
21713,21713,3,599,999,0,,False,2024-08-22
21714,21714,3,102,999,0,,False,2024-08-08
21715,21715,3,82,999,0,,False,2024-08-18
21716,21716,9,290,999,0,,True,2024-08-22
21717,21717,3,109,999,0,,False,2024-08-20
21718,21718,4,238,999,0,,False,2024-08-22
21719,21719,3,249,999,0,,False,2024-08-10
21720,21720,7,629,999,0,,False,2024-08-31
21721,21721,2,137,999,0,,False,2024-08-22
21722,21722,4,231,999,0,,False,2024-08-07
21723,21723,6,119,999,0,,False,2024-08-16
21724,21724,2,308,999,0,,False,2024-08-07
21725,21725,4,609,999,0,,False,2024-08-09
21726,21726,3,147,999,0,,False,2024-08-26
21727,21727,3,123,999,0,,False,2024-08-24
21728,21728,5,57,999,0,,False,2024-08-11
21729,21729,4,199,999,0,,False,2024-08-16
21730,21730,2,219,999,0,,False,2024-08-24
21731,21731,3,386,999,0,,False,2024-08-30
21732,21732,5,112,999,0,,False,2024-08-25
21733,21733,3,706,999,0,,False,2024-08-31
21734,21734,9,173,999,0,,False,2024-08-18
21735,21735,5,228,999,0,,False,2024-08-25
21736,21736,3,207,999,0,,False,2024-08-13
21737,21737,2,347,999,0,,False,2024-08-15
21738,21738,2,256,999,0,,False,2024-08-30
21739,21739,4,85,999,0,,False,2024-08-21
21740,21740,3,117,999,0,,False,2024-08-15
21741,21741,6,60,999,0,,False,2024-08-27
21742,21742,5,207,999,0,,False,2024-08-25
21743,21743,3,187,999,0,,False,2024-08-11
21744,21744,3,166,999,0,,False,2024-08-25
21745,21745,3,152,999,0,,False,2024-08-24
21746,21746,5,93,999,0,,False,2024-08-07
21747,21747,3,54,999,0,,False,2024-08-05
21748,21748,3,836,999,0,,True,2024-08-07
21749,21749,3,242,999,0,,False,2024-08-17
21750,21750,5,235,999,0,,False,2024-08-28
21751,21751,4,132,999,0,,False,2024-08-06
21752,21752,2,561,999,0,,False,2024-08-01
21753,21753,3,303,999,0,,False,2024-08-09
21754,21754,7,343,999,0,,False,2024-08-18
21755,21755,2,159,999,0,,False,2024-08-23
21756,21756,3,173,999,0,,False,2024-08-29
21757,21757,8,595,999,0,,False,2024-08-30
21758,21758,2,1200,999,0,,False,2024-08-03
21759,21759,3,695,999,0,,False,2024-08-06
21760,21760,11,100,999,0,,False,2024-08-05
21761,21761,4,103,999,0,,False,2024-08-11
21762,21762,1,480,999,0,,True,2024-08-21
21763,21763,4,46,999,0,,False,2024-08-11
21764,21764,4,125,999,0,,False,2024-08-02
21765,21765,4,108,999,0,,False,2024-08-02
21766,21766,5,131,999,0,,False,2024-08-07
21767,21767,3,129,999,0,,False,2024-08-11
21768,21768,3,118,999,0,,False,2024-08-18
21769,21769,3,113,999,0,,False,2024-08-05
21770,21770,4,80,999,0,,False,2024-08-15
21771,21771,4,83,999,0,,False,2024-08-11
21772,21772,5,150,999,0,,False,2024-08-02
21773,21773,4,582,999,0,,False,2024-08-31
21774,21774,4,68,999,0,,False,2024-08-20
21775,21775,9,190,999,0,,False,2024-08-30
21776,21776,3,117,999,0,,False,2024-08-24
21777,21777,3,143,999,0,,False,2024-08-03
21778,21778,3,183,999,0,,False,2024-08-12
21779,21779,3,264,999,0,,False,2024-08-02
21780,21780,1,216,999,0,,False,2024-08-23
21781,21781,1,127,999,0,,False,2024-08-31
21782,21782,1,43,999,0,,False,2024-08-01
21783,21783,1,154,999,0,,False,2024-08-08
21784,21784,1,649,999,0,,True,2024-08-25
21785,21785,1,155,999,0,,False,2024-08-17
21786,21786,1,72,999,0,,False,2024-08-23
21787,21787,1,162,999,0,,False,2024-08-30
21788,21788,1,30,999,0,,False,2024-08-10
21789,21789,1,89,999,0,,False,2024-08-09
21790,21790,3,81,999,0,,False,2024-08-06
21791,21791,2,50,999,0,,False,2024-08-09
21792,21792,1,134,999,0,,False,2024-08-31
21793,21793,1,86,999,0,,False,2024-08-15
21794,21794,1,142,999,0,,False,2024-08-11
21795,21795,1,64,999,0,,False,2024-08-31
21796,21796,2,377,999,0,,False,2024-08-04
21797,21797,1,73,999,0,,False,2024-08-26
21798,21798,1,55,999,0,,False,2024-08-18
21799,21799,1,76,999,0,,False,2024-08-29
21800,21800,1,240,999,0,,False,2024-08-10
21801,21801,1,153,999,0,,False,2024-08-13
21802,21802,1,160,999,0,,False,2024-08-14
21803,21803,1,120,999,0,,False,2024-08-12
21804,21804,1,68,999,0,,False,2024-08-14
21805,21805,2,104,999,0,,False,2024-08-04
21806,21806,1,87,999,0,,False,2024-08-03
21807,21807,2,256,999,0,,False,2024-08-12
21808,21808,1,322,999,0,,False,2024-08-31
21809,21809,1,156,999,0,,False,2024-08-12
21810,21810,1,50,999,0,,False,2024-08-13
21811,21811,2,132,999,0,,False,2024-08-12
21812,21812,1,64,999,0,,False,2024-08-15
21813,21813,4,18,999,0,,False,2024-08-26
21814,21814,1,483,999,0,,False,2024-08-16
21815,21815,1,212,999,0,,False,2024-08-13
21816,21816,4,64,999,0,,False,2024-08-22
21817,21817,3,329,999,0,,False,2024-08-02
21818,21818,1,239,999,0,,False,2024-08-11
21819,21819,1,90,999,0,,False,2024-08-05
21820,21820,1,129,999,0,,False,2024-08-23
21821,21821,1,150,999,0,,False,2024-08-15
21822,21822,1,295,999,0,,False,2024-08-14
21823,21823,1,60,999,0,,False,2024-08-18
21824,21824,1,25,999,0,,False,2024-08-28
21825,21825,1,133,999,0,,False,2024-08-02
21826,21826,1,127,999,0,,False,2024-08-19
21827,21827,1,138,999,0,,False,2024-08-19
21828,21828,2,391,999,0,,False,2024-08-28
21829,21829,1,228,999,0,,False,2024-08-05
21830,21830,1,128,999,0,,False,2024-08-06
21831,21831,1,140,999,0,,False,2024-08-02
21832,21832,1,88,999,0,,False,2024-08-08
21833,21833,1,243,999,0,,False,2024-08-04
21834,21834,1,97,999,0,,False,2024-08-29
21835,21835,1,192,999,0,,False,2024-08-22
